Number,Frame #,isReplay,Camera Angle,Condensed Views,isRace,isRedBull,isToroRosso,isMercedes,isFerrari,isMcLaren,isRenault,isWilliams,isHaas,isRacingPoint,isAlfaRomeo,,,,,
0000210250,frame_210250,FALSE,IsOnCarRearView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210300,frame_210300,FALSE,IsOnCarRearView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210350,frame_210350,FALSE,IsOnCarRearView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210400,frame_210400,FALSE,IsOnCarRearView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210450,frame_210450,FALSE,IsOnCarRearView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210500,frame_210500,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210550,frame_210550,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210600,frame_210600,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210650,frame_210650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210700,frame_210700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210750,frame_210750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210800,frame_210800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210850,frame_210850,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210900,frame_210900,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000210950,frame_210950,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211000,frame_211000,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211050,frame_211050,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211100,frame_211100,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211150,frame_211150,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211200,frame_211200,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211250,frame_211250,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211300,frame_211300,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211350,frame_211350,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211400,frame_211400,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211450,frame_211450,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211500,frame_211500,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211550,frame_211550,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211600,frame_211600,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211650,frame_211650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211700,frame_211700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211750,frame_211750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211800,frame_211800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211850,frame_211850,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211900,frame_211900,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000211950,frame_211950,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212000,frame_212000,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212050,frame_212050,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212100,frame_212100,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212150,frame_212150,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212200,frame_212200,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212250,frame_212250,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212300,frame_212300,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212350,frame_212350,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212400,frame_212400,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212450,frame_212450,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212500,frame_212500,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212550,frame_212550,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212600,frame_212600,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212650,frame_212650,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212700,frame_212700,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212750,frame_212750,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212800,frame_212800,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212850,frame_212850,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212900,frame_212900,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000212950,frame_212950,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213000,frame_213000,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213050,frame_213050,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213100,frame_213100,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213150,frame_213150,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213200,frame_213200,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213250,frame_213250,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213300,frame_213300,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213350,frame_213350,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213400,frame_213400,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213450,frame_213450,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213500,frame_213500,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213550,frame_213550,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213600,frame_213600,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213650,frame_213650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213700,frame_213700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213750,frame_213750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213800,frame_213800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213850,frame_213850,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213900,frame_213900,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000213950,frame_213950,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214000,frame_214000,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214050,frame_214050,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214100,frame_214100,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214150,frame_214150,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214200,frame_214200,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214250,frame_214250,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214300,frame_214300,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214350,frame_214350,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214400,frame_214400,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214450,frame_214450,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214500,frame_214500,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214550,frame_214550,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214600,frame_214600,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214650,frame_214650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214700,frame_214700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214750,frame_214750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214800,frame_214800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214850,frame_214850,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214900,frame_214900,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000214950,frame_214950,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215000,frame_215000,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215050,frame_215050,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215100,frame_215100,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215150,frame_215150,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215200,frame_215200,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215250,frame_215250,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215300,frame_215300,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215350,frame_215350,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215400,frame_215400,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215450,frame_215450,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215500,frame_215500,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215550,frame_215550,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215600,frame_215600,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215650,frame_215650,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215700,frame_215700,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215750,frame_215750,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215800,frame_215800,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215850,frame_215850,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215900,frame_215900,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000215950,frame_215950,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216000,frame_216000,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216050,frame_216050,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216100,frame_216100,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216150,frame_216150,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216200,frame_216200,FALSE,isOnCarFrontView,isDriverView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216250,frame_216250,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216300,frame_216300,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216350,frame_216350,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216400,frame_216400,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216450,frame_216450,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216500,frame_216500,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216550,frame_216550,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216600,frame_216600,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216650,frame_216650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216700,frame_216700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216750,frame_216750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216800,frame_216800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216850,frame_216850,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216900,frame_216900,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000216950,frame_216950,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217000,frame_217000,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217050,frame_217050,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217100,frame_217100,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217150,frame_217150,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217200,frame_217200,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217250,frame_217250,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217300,frame_217300,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217350,frame_217350,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217400,frame_217400,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217450,frame_217450,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217500,frame_217500,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217550,frame_217550,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217600,frame_217600,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217650,frame_217650,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217700,frame_217700,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217750,frame_217750,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217800,frame_217800,FALSE,isTrackSideView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
0000217850,frame_217850,FALSE,isHelicopterView,isTrackView,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,
